unit_id,unit_type,year,date,unit_label,unit_url
plos_one_v10_i01,official_journal_issue,2015,2015-01-28,"vol. 10, issue 1",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v10.i01
plos_one_v10_i02,official_journal_issue,2015,2015-02-25,"vol. 10, issue 2",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v10.i02
plos_one_v10_i03,official_journal_issue,2015,2015-03-24,"vol. 10, issue 3",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v10.i03
plos_one_v10_i04,official_journal_issue,2015,2015-04-07,"vol. 10, issue 4",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v10.i04
plos_one_v10_i05,official_journal_issue,2015,2015-05-05,"vol. 10, issue 5",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v10.i05
plos_one_v10_i06,official_journal_issue,2015,2015-06-29,"vol. 10, issue 6",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v10.i06
plos_one_v10_i07,official_journal_issue,2015,2015-07-10,"vol. 10, issue 7",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v10.i07
plos_one_v10_i08,official_journal_issue,2015,2015-08-27,"vol. 10, issue 8",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v10.i08
plos_one_v10_i09,official_journal_issue,2015,2015-09-03,"vol. 10, issue 9",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v10.i09
plos_one_v10_i10,official_journal_issue,2015,2015-10-27,"vol. 10, issue 10",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v10.i10
plos_one_v10_i11,official_journal_issue,2015,2015-11-11,"vol. 10, issue 11",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v10.i11
plos_one_v10_i12,official_journal_issue,2015,2015-12-11,"vol. 10, issue 12",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v10.i12
plos_one_v11_i01,official_journal_issue,2016,2016-01-29,"vol. 11, issue 1",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v11.i01
plos_one_v11_i02,official_journal_issue,2016,2016-02-24,"vol. 11, issue 2",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v11.i02
plos_one_v11_i03,official_journal_issue,2016,2016-03-17,"vol. 11, issue 3",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v11.i03
plos_one_v11_i04,official_journal_issue,2016,2016-04-27,"vol. 11, issue 4",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v11.i04
plos_one_v11_i05,official_journal_issue,2016,2016-05-25,"vol. 11, issue 5",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v11.i05
plos_one_v11_i06,official_journal_issue,2016,2016-06-17,"vol. 11, issue 6",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v11.i06
plos_one_v11_i07,official_journal_issue,2016,2016-07-29,"vol. 11, issue 7",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v11.i07
plos_one_v11_i08,official_journal_issue,2016,2016-08-02,"vol. 11, issue 8",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v11.i08
plos_one_v11_i09,official_journal_issue,2016,2016-09-20,"vol. 11, issue 9",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v11.i09
plos_one_v11_i10,official_journal_issue,2016,2016-10-20,"vol. 11, issue 10",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v11.i10
plos_one_v11_i11,official_journal_issue,2016,2016-11-23,"vol. 11, issue 11",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v11.i11
plos_one_v11_i12,official_journal_issue,2016,2016-12-12,"vol. 11, issue 12",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v11.i12
plos_one_v12_i01,official_journal_issue,2017,2017-01-11,"vol. 12, issue 1",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v12.i01
plos_one_v12_i02,official_journal_issue,2017,2017-02-17,"vol. 12, issue 2",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v12.i02
plos_one_v12_i03,official_journal_issue,2017,2017-03-15,"vol. 12, issue 3",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v12.i03
plos_one_v12_i04,official_journal_issue,2017,2017-04-20,"vol. 12, issue 4",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v12.i04
plos_one_v12_i05,official_journal_issue,2017,2017-05-09,"vol. 12, issue 5",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v12.i05
plos_one_v12_i06,official_journal_issue,2017,2017-06-13,"vol. 12, issue 6",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v12.i06
plos_one_v12_i07,official_journal_issue,2017,2017-07-19,"vol. 12, issue 7",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v12.i07
plos_one_v12_i08,official_journal_issue,2017,2017-08-08,"vol. 12, issue 8",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v12.i08
plos_one_v12_i09,official_journal_issue,2017,2017-09-21,"vol. 12, issue 9",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v12.i09
plos_one_v12_i10,official_journal_issue,2017,2017-10-03,"vol. 12, issue 10",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v12.i10
plos_one_v12_i11,official_journal_issue,2017,2017-11-16,"vol. 12, issue 11",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v12.i11
plos_one_v12_i12,official_journal_issue,2017,2017-12-27,"vol. 12, issue 12",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v12.i12
plos_one_v13_i01,official_journal_issue,2018,2018-01-10,"vol. 13, issue 1",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v13.i01
plos_one_v13_i02,official_journal_issue,2018,2018-02-21,"vol. 13, issue 2",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v13.i02
plos_one_v13_i03,official_journal_issue,2018,2018-03-12,"vol. 13, issue 3",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v13.i03
