source,unit_id,year,volume,issue,doi,pmcid,openalex_id,title,authors,type,oa_status,oa_url,pdf_url,landing_page_url
Nature Neuroscience,nature_neuroscience_v10_i12,2007,10,12,10.1038/nn2012,PMC2447868,https://openalex.org/W2025766482,Defining cortical frequency tuning with recurrent excitatory circuitry,Baohua B. Liu; Guangying K. Wu; Robert Arbuckle; Huizhong W. Tao; Li I. Zhang,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/2447868,https://pmc.ncbi.nlm.nih.gov/articles/PMC2447868/pdf/,https://doi.org/10.1038/nn2012
Nature Neuroscience,nature_neuroscience_v10_i4,2007,10,4,10.1038/nn1877,PMC2803116,https://openalex.org/W2102972654,Functional dissection of circuitry in a neural integrator,Emre Aksay; Itsaso Olasagasti; Brett D. Mensh; R. Baker; Mark S. Goldman; David W. Tank,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/2803116,https://pmc.ncbi.nlm.nih.gov/articles/PMC2803116/pdf/,https://doi.org/10.1038/nn1877
Nature Neuroscience,nature_neuroscience_v11_i1,2007,11,1,10.1038/nn0108-10,PMC2629494,https://openalex.org/W2040152642,More than a feeling: sensation from cortical stimulation,Kristina J. Nielsen; Edward M. Callaway,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/2629494,https://pmc.ncbi.nlm.nih.gov/articles/PMC2629494/pdf/,https://doi.org/10.1038/nn0108-10
Nature Neuroscience,nature_neuroscience_v11_i11,2008,11,11,10.1038/nn.2212,PMC2596753,https://openalex.org/W1968134101,Fractional differentiation by neocortical pyramidal neurons,Brian N. Lundstrom; Matthew H. Higgs; William J. Spain; Adrienne L. Fairhall,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/2596753,https://pmc.ncbi.nlm.nih.gov/articles/PMC2596753/pdf/,https://doi.org/10.1038/nn.2212
Nature Neuroscience,nature_neuroscience_v11_i11,2008,11,11,10.1038/nn.2199,PMC2575139,https://openalex.org/W2164792033,Origin of correlated activity between parasol retinal ganglion cells,Philipp Khuc Trong; Fred Rieke,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/2575139,https://pmc.ncbi.nlm.nih.gov/articles/PMC2575139/pdf/,https://doi.org/10.1038/nn.2199
Nature Neuroscience,nature_neuroscience_v11_i11,2008,11,11,10.1038/nn.2211,PMC4062077,https://openalex.org/W2019601442,Millisecond-scale differences in neural activity in auditory cortex can drive decisions,Yang Yang; Michael R. DeWeese; Gonzalo H. Otazu; Anthony M. Zador,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/4062077,https://pmc.ncbi.nlm.nih.gov/articles/PMC4062077/pdf/,https://doi.org/10.1038/nn.2211
Nature Neuroscience,nature_neuroscience_v11_i12,2008,11,12,10.1038/nn.2227,PMC2597103,https://openalex.org/W2071500241,Motor modulation of afferent somatosensory circuits,Soo‐Hyun Lee; George E. Carvell; Daniel J. Simons,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/2597103,https://pmc.ncbi.nlm.nih.gov/articles/PMC2597103/pdf/,https://doi.org/10.1038/nn.2227
Nature Neuroscience,nature_neuroscience_v11_i3,2008,11,3,10.1038/nn2049,PMC2748826,https://openalex.org/W1966307937,Top-down laminar organization of the excitatory network in motor cortex,Nicholas Collins Weiler; Lydia Wood; Jianing Yu; Sara A. Solla; Gordon M. Shepherd,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/2748826,https://pmc.ncbi.nlm.nih.gov/articles/PMC2748826/pdf/,https://doi.org/10.1038/nn2049
Nature Neuroscience,nature_neuroscience_v11_i5,2008,11,5,10.1038/nn.2109,PMC2951886,https://openalex.org/W2030913473,Cortical activity patterns predict speech discrimination ability,Crystal T. Engineer et al.,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/2951886,https://pmc.ncbi.nlm.nih.gov/articles/PMC2951886/pdf/,https://doi.org/10.1038/nn.2109
Nature Neuroscience,nature_neuroscience_v11_i7,2008,11,7,10.1038/nn.2134,PMC2562676,https://openalex.org/W2154697573,Behavior-dependent short-term assembly dynamics in the medial prefrontal cortex,Shigeyoshi Fujisawa; Asohan Amarasingham; Matthew Tom Harrison; György Buzsáki,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/2562676,https://pmc.ncbi.nlm.nih.gov/articles/PMC2562676/pdf/,https://doi.org/10.1038/nn.2134
Nature Neuroscience,nature_neuroscience_v11_i8,2008,11,8,10.1038/nn.2144,PMC2755097,https://openalex.org/W2053516515,Manipulating critical period closure across different sectors of the primary auditory cortex,Etienne de Villers‐Sidani; Kimberly L. Simpson; Y-F Lu; Rick C.S. Lin; Michael M. Merzenich,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/2755097,https://pmc.ncbi.nlm.nih.gov/articles/PMC2755097/pdf/,https://doi.org/10.1038/nn.2144
Nature Neuroscience,nature_neuroscience_v11_i9,2008,11,9,10.1038/nn.2177,PMC2642673,https://openalex.org/W2109569847,Interhemispheric correlations of slow spontaneous neuronal fluctuations revealed in human sensory cortex,Yuval Nir et al.,article,green,https://www.ncbi.nlm.nih.gov/pmc/articles/2642673,https://pmc.ncbi.nlm.nih.gov/articles/PMC2642673/pdf/,https://doi.org/10.1038/nn.2177
