unit_id,unit_type,year,date,unit_label,unit_url
plos_one_v01_i01,official_journal_issue,2006,2006-12-27,"vol. 1, issue 1",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v01.i01
plos_one_v02_i01,official_journal_issue,2007,2007-01-03,"vol. 2, issue 1",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v02.i01
plos_one_v02_i02,official_journal_issue,2007,2007-02-14,"vol. 2, issue 2",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v02.i02
plos_one_v02_i03,official_journal_issue,2007,2007-03-14,"vol. 2, issue 3",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v02.i03
plos_one_v02_i04,official_journal_issue,2007,2007-04-18,"vol. 2, issue 4",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v02.i04
plos_one_v02_i05,official_journal_issue,2007,2007-05-30,"vol. 2, issue 5",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v02.i05
plos_one_v02_i06,official_journal_issue,2007,2007-06-20,"vol. 2, issue 6",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v02.i06
plos_one_v02_i07,official_journal_issue,2007,2007-07-25,"vol. 2, issue 7",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v02.i07
plos_one_v02_i08,official_journal_issue,2007,2007-08-29,"vol. 2, issue 8",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v02.i08
plos_one_v02_i09,official_journal_issue,2007,2007-09-12,"vol. 2, issue 9",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v02.i09
plos_one_v02_i10,official_journal_issue,2007,2007-10-10,"vol. 2, issue 10",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v02.i10
plos_one_v02_i11,official_journal_issue,2007,2007-11-28,"vol. 2, issue 11",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v02.i11
plos_one_v02_i12,official_journal_issue,2007,2007-12-19,"vol. 2, issue 12",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v02.i12
plos_one_v03_i01,official_journal_issue,2008,2008-01-30,"vol. 3, issue 1",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v03.i01
plos_one_v03_i02,official_journal_issue,2008,2008-02-13,"vol. 3, issue 2",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v03.i02
plos_one_v03_i03,official_journal_issue,2008,2008-03-26,"vol. 3, issue 3",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v03.i03
plos_one_v03_i04,official_journal_issue,2008,2008-04-30,"vol. 3, issue 4",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v03.i04
plos_one_v03_i05,official_journal_issue,2008,2008-05-21,"vol. 3, issue 5",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v03.i05
plos_one_v03_i06,official_journal_issue,2008,2008-06-18,"vol. 3, issue 6",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v03.i06
plos_one_v03_i07,official_journal_issue,2008,2008-07-30,"vol. 3, issue 7",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v03.i07
plos_one_v03_i08,official_journal_issue,2008,2008-08-06,"vol. 3, issue 8",https://journals.plos.org/plosone/issue?id=10.1371/issue.pone.v03.i08
